yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2022,LAA,AL,sotoli01,18,15,18,18,0,0,0,0,1,18,0,0,0,0,0,0,1
2022,CHA,AL,sousabe01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,souzast01,6,6,6,5,0,0,0,0,0,0,0,0,5,5,1,0,0
2022,SLN,NL,spangco01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,KCA,AL,speiega01,17,1,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,springe01,133,126,133,89,0,0,0,0,0,0,0,86,26,89,40,7,0
2022,TBA,AL,sprinje01,33,25,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,stallja01,114,104,114,110,0,110,0,0,0,0,0,0,0,0,1,3,0
2022,SDN,NL,stammcr01,33,1,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,stanery01,59,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,stantmi03,110,103,110,38,0,0,0,0,0,0,4,0,34,38,65,7,0
2022,MIN,AL,stashco01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,stassma01,102,93,102,97,0,97,0,0,0,0,0,0,0,0,1,6,0
2022,KCA,AL,staumjo01,42,0,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,steckdr01,16,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,steelju01,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,steersp01,28,27,28,25,0,0,9,5,14,0,0,0,0,0,2,1,0
2022,LAA,AL,stefami01,25,19,25,22,0,0,0,22,0,0,0,0,0,0,0,4,1
2022,ATL,NL,stephja01,39,1,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2022,COL,NL,stephro01,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,stephro01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,stephtr01,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,stephty01,50,46,50,46,0,45,1,0,0,0,0,0,0,0,3,3,0
2022,OAK,AL,steveca01,23,19,23,22,0,0,0,0,0,0,1,22,2,22,0,2,0
2022,BAL,AL,stewadj01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2022,CHN,NL,stjohlo01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,storytr01,94,92,94,94,0,0,0,94,0,0,0,0,0,0,0,0,1
2022,PHI,NL,stottbr01,127,118,127,125,0,0,0,47,2,83,0,0,0,0,0,6,1
2022,CHN,NL,stouter01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,stouter01,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,stoweky01,34,24,34,25,0,0,0,0,0,0,13,0,12,25,6,6,2
2022,BOS,AL,strahma01,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,strasst01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,stratch01,40,1,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,stratch01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,strawmy01,152,144,152,152,0,0,0,0,0,0,0,152,0,152,0,3,1
2022,CIN,NL,strichu01,66,0,1,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,stridsp01,31,20,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,stripro01,32,24,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,stromma01,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,strzepe01,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,stubbga01,50,32,46,46,4,41,0,0,0,0,1,0,0,1,4,2,4
2022,SEA,AL,suareeu01,150,147,150,130,0,0,0,0,130,0,0,0,0,0,19,3,0
2022,LAA,AL,suarejo01,22,20,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,suarera01,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,suarero01,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,sulsebe01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,sulsebe01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,sulseco01,39,0,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,suterbr01,54,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,suwinja01,106,91,106,103,0,0,0,0,0,0,56,19,38,103,1,6,3
2022,LAA,AL,suzukku01,51,42,51,44,0,43,1,0,0,0,0,0,0,0,2,7,0
2022,CHN,NL,suzukse01,111,105,111,106,0,0,0,0,0,0,0,0,106,106,1,5,0
2022,PIT,NL,swaggtr01,5,3,5,4,0,0,0,0,0,0,3,1,0,4,1,1,1
2022,ATL,NL,swansda01,162,162,162,161,0,0,0,0,0,161,0,0,0,0,0,0,0
2022,SEA,AL,swanser01,57,1,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,swarmma01,11,5,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,syndeno01,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,syndeno01,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,szaputh01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,szaputh01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,taillja01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,tapiado01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,tapiara01,128,107,128,124,0,0,0,0,0,0,64,38,32,124,2,12,2
2022,ATL,NL,tarnofr01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,tatedi01,67,0,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,taverle01,99,87,99,93,0,0,0,0,0,0,0,93,0,93,3,3,6
2022,HOU,AL,taylobl01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,tayloch03,118,110,118,114,0,0,0,22,3,1,80,10,10,95,5,7,0
2022,KCA,AL,taylomi02,124,115,124,123,1,0,0,0,0,0,0,123,0,123,1,6,2
2022,MIL,NL,tayloty01,120,103,120,117,0,0,0,0,0,0,20,84,23,117,1,9,1
2022,MIL,NL,tellero01,153,135,153,139,0,0,139,0,0,0,0,0,0,0,9,15,0
2022,LAA,AL,teperry01,59,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,tetreja01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,thaisma01,29,19,29,26,0,14,11,0,3,0,0,0,0,0,0,6,0
2022,MIN,AL,thielca01,67,0,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,thomaal01,113,102,113,112,0,0,0,0,0,0,0,112,0,112,0,3,0
2022,OAK,AL,thomaco01,10,9,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0
2022,LAA,AL,thomadi01,8,3,8,7,0,0,0,0,0,0,5,0,5,7,0,1,1
2022,WAS,NL,thomala02,146,125,146,142,0,0,0,0,0,0,73,56,43,142,2,9,1
2022,TEX,AL,thompbu01,55,51,55,52,0,0,0,0,0,0,35,9,10,52,1,0,4
2022,CHN,NL,thompke02,29,17,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,thompma02,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,thompry02,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,thomptr01,74,54,74,72,0,0,0,0,0,0,35,18,23,72,4,11,2
2022,SDN,NL,thomptr01,6,4,6,6,0,0,0,0,0,0,1,0,6,6,0,2,0
2022,PIT,NL,thompza01,29,22,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,thompza02,22,1,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,thorntr01,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,thornty01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,thornty01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,tinocje01,17,2,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,COL,NL,toglimi01,31,30,31,30,0,0,15,0,0,0,0,0,17,17,0,1,0
2022,SFN,NL,tomka01,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
2022,MIL,NL,topaju01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,torkesp01,110,105,110,109,0,0,109,0,0,0,0,0,0,0,0,4,0
2022,SEA,AL,toroab01,109,82,109,86,0,0,1,55,31,0,0,0,1,1,22,14,5
2022,NYA,AL,torregl01,140,131,140,125,0,0,0,124,0,6,0,0,0,0,9,9,0
2022,SEA,AL,torrelu01,57,44,55,46,2,42,0,2,0,0,0,0,0,0,9,8,0
2022,LAA,AL,toussto01,8,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,COL,NL,tovarez01,9,9,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0
2022,SEA,AL,trammta01,43,35,43,41,0,0,0,0,0,0,3,7,34,41,2,3,3
2022,LAN,NL,treinbl01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,COL,NL,trejoal01,35,31,35,35,0,0,0,13,2,20,0,0,0,0,0,1,0
2022,NYA,AL,trevijo01,115,90,115,112,0,112,0,0,0,0,0,0,0,0,1,7,1
2022,NYA,AL,trivilo01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,trivilo01,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,trompch01,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,troutmi01,119,117,119,111,0,0,0,0,0,0,0,111,0,111,7,2,0
2022,PIT,NL,tsutsyo01,50,49,50,35,0,0,35,0,0,0,0,0,0,0,15,1,0
2022,PIT,NL,tuckeco01,18,16,18,18,0,0,0,6,0,3,0,0,12,12,0,1,1
2022,HOU,AL,tuckeky01,150,148,150,147,0,0,0,0,0,0,0,0,147,147,3,2,0
2022,CLE,AL,tullyta01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,turneju01,128,127,128,66,0,0,0,0,66,0,0,0,0,0,62,1,0
2022,LAN,NL,turnetr01,160,160,160,160,0,0,0,0,0,160,0,0,0,0,0,0,0
2022,SDN,NL,tylerky01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,ucetaed01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,uelmeer01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,underdu01,51,1,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,uptonju01,17,15,17,6,0,0,0,0,0,0,2,0,4,6,11,2,0
2022,COL,NL,urenajo01,17,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,urenajo01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,uriasju01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,uriaslu01,119,109,119,119,0,0,0,46,73,24,0,0,0,0,0,7,0
2022,BAL,AL,uriasra01,118,109,118,114,0,0,0,21,98,8,0,0,0,0,2,6,1
2022,HOU,AL,urquijo01,29,28,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,urshegi01,144,135,144,137,0,0,0,0,136,2,0,0,0,0,4,3,0
2022,LAA,AL,valdece01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,valdefr01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,valdeph01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,vanmejo01,67,51,67,60,3,1,21,39,2,0,0,0,1,1,2,14,1
2022,CHN,NL,vargail01,10,6,10,9,0,0,0,3,0,6,0,0,0,0,0,1,1
2022,WAS,NL,vargail01,53,51,53,52,1,0,0,1,43,9,0,0,0,0,0,1,0
2022,LAN,NL,vargami01,18,11,18,14,0,0,8,0,1,0,7,0,0,7,5,0,1
2022,MIN,AL,varlalo01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,varshda01,151,136,151,136,0,31,0,0,0,0,0,54,71,114,15,9,0
2022,SFN,NL,vasquan02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,vasquan02,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,vaughan01,134,130,134,104,0,0,23,2,0,0,44,0,45,84,29,3,1
2022,BAL,AL,vavrate01,40,27,40,27,0,0,0,15,0,0,11,0,1,12,8,7,2
2022,BOS,AL,vazquch01,84,78,84,81,0,78,9,1,0,0,0,0,0,0,0,3,0
2022,HOU,AL,vazquch01,35,24,35,30,0,30,0,0,0,0,0,0,0,0,1,8,0
2022,CHA,AL,velasvi01,27,9,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,velazan01,125,100,125,124,0,0,0,0,0,124,0,0,0,0,0,0,5
2022,CHN,NL,velazne01,77,47,77,67,0,0,0,0,0,0,14,32,23,67,6,15,6
2022,BOS,AL,verdual01,152,150,152,150,0,0,0,0,0,0,102,0,52,150,2,1,1
2022,SLN,NL,verhadr01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,verlaju01,28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,vesiaal01,63,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,vespini01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,vestwi01,59,1,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,vieauca01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,vientma01,16,7,16,2,0,0,0,0,2,0,0,0,0,0,12,7,1
2022,PHI,NL,vierlma01,117,90,117,113,0,0,2,4,5,0,30,61,37,106,1,12,3
2022,SFN,NL,villada01,52,47,52,42,0,0,11,6,27,0,0,0,0,0,10,3,0
2022,CHN,NL,villajo01,46,39,46,41,0,0,0,29,15,2,0,0,0,0,1,3,2
2022,LAA,AL,villajo01,13,13,13,13,0,0,0,0,13,0,0,0,0,0,0,0,0
2022,TEX,AL,vilorme01,26,19,26,20,0,20,0,0,0,0,0,0,0,0,4,6,0
2022,KCA,AL,vizcaar01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,vogelda01,55,46,55,0,0,0,0,0,0,0,0,0,0,0,49,9,0
2022,PIT,NL,vogelda01,75,65,75,5,0,0,5,0,0,0,0,0,0,0,68,10,0
2022,OAK,AL,vogtst01,70,45,70,35,0,19,17,0,0,0,0,0,0,0,29,25,0
2022,SDN,NL,voitlu01,82,79,82,11,0,0,11,0,0,0,0,0,0,0,69,3,0
2022,WAS,NL,voitlu01,53,53,53,26,0,0,26,0,0,0,0,0,0,0,27,0,0
2022,SFN,NL,vosleja01,36,29,36,33,0,0,2,1,29,1,3,0,1,4,0,5,1
2022,BAL,AL,vothau01,22,17,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,vothau01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,vottojo01,91,90,91,76,0,0,76,0,0,0,0,0,0,0,14,1,0
2022,BOS,AL,wachami01,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,wadela01,77,62,77,62,0,0,22,0,0,0,19,1,33,45,12,13,0
2022,LAA,AL,wadety01,67,48,67,64,0,0,0,31,12,19,7,2,5,14,1,2,8
2022,SLN,NL,wainwad01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,waiteco01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,waldike01,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,walkech02,160,157,160,150,0,0,150,0,0,0,0,0,0,0,11,1,0
2022,TEX,AL,walkest01,5,4,5,5,0,0,0,0,0,0,4,0,1,5,0,1,0
2022,NYN,NL,walketa01,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,wallach01,12,10,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,wallnma01,18,17,18,16,0,0,0,0,0,0,0,0,16,16,1,1,0
2022,TBA,AL,wallsta01,142,122,142,140,0,0,0,34,25,92,0,0,0,0,2,1,7
2022,LAA,AL,walshja01,118,106,118,118,0,0,118,0,0,0,2,0,0,2,0,10,0
2022,SLN,NL,walshja02,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,waltena01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,waltodo01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2022,SFN,NL,waltodo01,24,20,24,24,1,0,0,14,0,12,0,0,0,0,0,1,1
2022,LAA,AL,wantzan01,42,1,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,wardta01,135,130,135,132,0,0,0,0,2,0,2,7,125,132,2,5,0
2022,CIN,NL,warrear01,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,warreau01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,waterdr01,32,28,32,31,0,0,0,0,0,0,4,12,17,31,1,0,2
2022,BAL,AL,watkisp01,23,20,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,weathry01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,weavelu01,13,1,1,12,12,0,0,0,0,0,0,0,0,0,1,0,1
2022,KCA,AL,weavelu01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,webblo01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,weberry01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,weemsjo01,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,weissgr01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,weissza01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,wellsal01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,wellsty01,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,wendejb01,29,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,wendljo01,101,85,101,96,0,0,0,33,43,34,0,0,0,0,1,11,1
2022,DET,AL,wentzjo01,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,wesneha01,6,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,wheelza01,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,whiteaa01,5,2,5,5,0,0,0,0,0,0,1,2,3,5,0,1,0
2022,TEX,AL,whiteel04,47,35,47,42,0,0,0,0,0,0,21,22,1,42,1,1,7
2022,LAN,NL,whitemi03,15,10,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,whitemi03,10,8,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,whitlga01,31,9,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,whitlko01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,wickro01,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,widenta01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,wilesco01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,willide03,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,willilu01,71,33,71,60,0,0,1,13,23,0,25,0,0,25,6,2,22
2022,SFN,NL,willilu01,8,3,8,8,0,0,0,0,8,0,1,0,0,1,0,1,1
2022,NYN,NL,willitr01,30,9,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,wilsobr02,25,20,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,wilsoju10,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,wilsoma02,3,1,3,2,0,0,0,0,0,0,0,1,2,2,1,1,1
2022,SDN,NL,wilsost02,50,1,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2022,BOS,AL,winckjo01,15,14,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,windejo01,15,11,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,winkeje01,136,128,136,118,0,0,0,0,0,0,118,0,0,118,18,5,0
2022,CHN,NL,wisdopa01,134,127,134,131,0,0,18,0,105,0,5,2,7,14,3,4,1
2022,TBA,AL,wislema01,39,5,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,wittbo02,150,148,150,148,0,0,0,0,55,98,0,0,0,0,2,1,1
2022,SLN,NL,wittgni01,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,wolteto01,2,1,2,2,0,1,0,1,0,0,0,0,0,0,1,1,0
2022,BOS,AL,wongco01,27,17,27,23,0,20,0,2,1,0,0,0,0,0,1,3,3
2022,MIL,NL,wongko01,134,115,134,131,0,0,0,131,0,1,0,0,0,0,1,16,0
2022,SFN,NL,woodal02,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,woodfja01,27,1,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,woodrbr01,27,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,woodssi01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,woodswi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,wrighky01,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,wynnsau01,66,48,65,58,2,57,0,0,0,0,0,0,0,0,5,3,1
2022,MIA,NL,yacabji01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,yacabji01,5,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,yajurmi01,12,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,yarbrry01,20,9,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,yastrmi01,148,126,148,144,0,0,0,0,0,0,0,93,104,144,1,16,1
2022,ATL,NL,yateski01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,yelicch01,154,149,154,115,0,0,0,0,0,0,115,0,0,115,36,4,1
2022,SLN,NL,yepezju01,76,65,76,55,0,0,15,0,6,0,23,0,17,40,19,5,0
2022,ATL,NL,ynoahu01,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,youngal01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,youngal01,24,1,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,youngda02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,youngda02,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,youngja02,6,5,6,3,0,0,2,0,0,0,0,0,1,1,3,1,0
2022,MIA,NL,zabalan01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,zastrro01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,zastrro01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,zavalse01,61,49,61,59,0,58,2,0,0,0,0,0,0,0,2,6,0
2022,KCA,AL,zerpaan01,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,zeuchtj01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,zimmebr01,9,5,9,9,0,0,0,0,0,0,0,9,0,9,0,0,1
2022,TOR,AL,zimmebr01,100,23,100,90,0,0,0,0,0,0,0,88,2,90,2,8,17
2022,BAL,AL,zimmebr02,15,13,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,zuninmi01,36,34,36,35,0,35,0,0,0,0,0,0,0,0,0,2,0
